Frame;Stage;Time;Time_TrackID;TrackID;FilamentID;Name;Location;Position_X;Position_Y;Position_Z;unik;Fibers;Fiber.TubGFP;Fiber.TubGFP_low;Position.TubGFP;Position_Type;Length;Position_Type_Track;
10;33;180;10_1100000056;1100000056;100000486;structure;V-Ventral;163.24;98.797;-7.89241;10_1100000056163.24;2;0;1;GFPneg;multi;LP-Contact;multi;
10;33;180;10_1100000059;1100000059;100000488;structure;V-Ventral;169.056;90.5022;-9.40416;10_1100000059169.056;5;1;1;GFPpos;multi;LP-innervation;multi;
10;33;180;10_1100000065;1100000065;100000456;structure;Dorsal;53.331;102.949;-1.12014;10_110000006553.331;1;0;0;GFPneg;Single;Short;multi;
10;33;180;10_1100000159;1100000159;100000478;structure;Ventral;124.565;119.662;-1.96696;10_1100000159124.565;2;0;1;GFPneg;multi;LP-Contact;multi;
10;33;180;10_1100000209;1100000209;100000479;structure;Ventral;126.682;114.389;-0.0590263;10_1100000209126.682;3;0;1;GFPneg;multi;LP-Contact;multi;
10;33;180;10_1100000244;1100000244;100000459;structure;Dorsal;61.2742;109.087;-3.37135;10_110000024461.2742;1;0;1;GFPneg;Single;Middle;multi;
10;33;180;10_1100000271;1100000271;100000487;structure;V-Ventral;162.153;88.2621;-0.153422;10_1100000271162.153;4;0;1;GFPneg;multi;Short;multi;
10;33;180;10_1100000298;1100000298;100000464;structure;Dorsal;76.6849;111.537;1.23964;10_110000029876.6849;1;0;0;GFPneg;Single;Short;multi;
10;33;180;10_1100000327;1100000327;100000482;structure;Ventral;131.386;102.767;2.45693;10_1100000327131.386;1;0;1;GFPneg;Single;Short;multi;
10;33;180;10_1100000341;1100000341;100000462;structure;Dorsal;67.3758;108.509;0.981242;10_110000034167.3758;3;0;0;GFPneg;multi;Short;multi;
10;33;180;10_1100000379;1100000379;100000457;structure;Dorsal;56.3572;103.133;-3.13249;10_110000037956.3572;1;0;1;GFPneg;Single;Short;multi;
10;33;180;10_1100000396;1100000396;100000475;structure;Medial;110.939;108.568;3.56105;10_1100000396110.939;1;0;0;GFPneg;Single;Short;multi;
10;33;180;10_1100000399;1100000399;100000480;structure;Ventral;126.404;107.259;3.06006;10_1100000399126.404;1;0;0;GFPneg;Single;Short;multi;
10;33;180;10_1100000403;1100000403;100000481;structure;Ventral;130.937;105.786;2.61614;10_1100000403130.937;2;0;0;GFPneg;multi;Short;multi;
10;33;180;10_1100000428;1100000428;100000460;structure;Dorsal;65.2388;105.206;2.31964;10_110000042865.2388;1;0;0;GFPneg;Single;Short;single;
10;33;180;10_1100000458;1100000458;100000458;structure;Dorsal;59.3373;104.711;-0.835237;10_110000045859.3373;1;0;0;GFPneg;Single;Short;multi;
10;33;180;10_1100000463;1100000463;100000463;structure;Dorsal;70.7846;110.027;0.384114;10_110000046370.7846;2;0;0;GFPneg;multi;Short;multi;
10;33;180;10_1100000470;1100000470;100000470;structure;Dorsal;73.5899;109.645;2.27017;10_110000047073.5899;1;0;0;GFPneg;Single;Short;multi;
10;33;180;10_1100000471;1100000471;100000471;structure;Medial;82.8312;114.013;1.7212;10_110000047182.8312;1;0;0;GFPneg;Single;Short;single;
10;33;180;10_1100000489;1100000489;100000489;structure;Ventral;147.192;97.0088;2.64001;10_1100000489147.192;2;0;0;GFPneg;multi;Short;multi;
10;33;180;10_A;A;277;Ref;Ref;47.0779;71.5799;-7.53906;10_A47.0779;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_B;B;53;Ref;Ref;47.7273;90.5131;-3.00507;10_B47.7273;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_C;C;82;Ref;Ref;64.1775;101.612;1.75159;10_C64.1775;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_D;D;113;Ref;Ref;82.3367;107.019;3.80292;10_D82.3367;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_E;E;144;Ref;Ref;101.995;107.577;5.38781;10_E101.995;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_F;F;301;Ref;Ref;121.689;103.217;5.38781;10_F121.689;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_F01;F01;ID#045;structure;Medial;105.419;124.864;-0.553811;10_F01105.419;5;0;2;GFPneg;multi;#NA;multi;
10;33;180;10_F01;F01;ID#046;structure;Medial;106.057;110.109;3.64736;10_F01106.057;1;0;0;GFPneg;Single;#NA;multi;
10;33;180;10_G;G;182;Ref;Ref;139.286;95.3394;4.815;10_G139.286;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_H;H;214;Ref;Ref;155.952;82.7092;2.26208;10_H155.952;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
10;33;180;10_I;I;244;Ref;Ref;163.528;69.3457;-6.88812;10_I163.528;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,33333333;200;11_100000523;100000523;100000523;structure;V-Ventral;157.063;87.8573;2.14773;11_100000523157.063;1;0;0;GFPneg;Single;Short;single;
11;33,33333333;200;11_100000524;100000524;100000524;structure;V-Ventral;159.969;83.8128;4.04723;11_100000524159.969;2;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_100000525;100000525;100000525;structure;V-Ventral;160.75;83.0847;1.62321;11_100000525160.75;1;0;0;GFPneg;Single;Short;single;
11;33,33333333;200;11_1100000000;1100000000;100000495;structure;D-Dorsal;41.7747;101.991;-13.4554;11_110000000041.7747;3;1;0;GFPpos;multi;LP-Contact;multi;
11;33,33333333;200;11_1100000002;1100000002;100000496;structure;D-Dorsal;45.4666;107.011;-11.7478;11_110000000245.4666;7;1;1;GFPpos;multi;LP-Contact;multi;
11;33,33333333;200;11_1100000005;1100000005;100000497;structure;D-Dorsal;43.5037;90.4201;-8.40304;11_110000000543.5037;1;0;0;GFPneg;Single;Short;multi;
11;33,33333333;200;11_1100000015;1100000015;100000505;structure;Dorsal;79.1538;113.743;1.70519;11_110000001579.1538;4;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000022;1100000022;100000507;structure;Medial;88.4022;119.566;0.0584841;11_110000002288.4022;6;0;2;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000026;1100000026;ID#010;structure;Medial;95.0267;122.332;-2.32021;11_110000002695.0267;3;0;1;GFPneg;multi;#NA;multi;
11;33,33333333;200;11_1100000034;1100000034;100000512;structure;Medial;120.609;125.598;-5.17281;11_1100000034120.609;3;0;0;GFPneg;multi;LP-Contact;multi;
11;33,33333333;200;11_1100000043;1100000043;100000522;structure;Ventral;140.878;97.1456;4.62143;11_1100000043140.878;3;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000043;1100000043;100000517;structure;Ventral;143.525;110.593;-4.69038;11_1100000043143.525;6;1;0;GFPpos;multi;LP-innervation;multi;
11;33,33333333;200;11_1100000049;1100000049;100000518;structure;Ventral;155.328;106.52;-7.00502;11_1100000049155.328;11;2;3;GFPpos;multi;LP-Contact;multi;
11;33,33333333;200;11_1100000056;1100000056;100000519;structure;V-Ventral;160.92;94.0432;-5.4167;11_1100000056160.92;3;0;1;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000059;1100000059;100000521;structure;V-Ventral;168.844;90.4936;-10.3616;11_1100000059168.844;8;1;0;GFPpos;multi;LP-innervation;multi;
11;33,33333333;200;11_1100000065;1100000065;100000498;structure;Dorsal;52.33;103.876;-3.10747;11_110000006552.33;4;0;1;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000159;1100000159;100000513;structure;Ventral;125.032;120.984;-3.41608;11_1100000159125.032;3;0;2;GFPneg;multi;LP-Contact;multi;
11;33,33333333;200;11_1100000209;1100000209;100000514;structure;Ventral;128.576;118.455;-3.23248;11_1100000209128.576;4;0;1;GFPneg;multi;LP-Contact;multi;
11;33,33333333;200;11_1100000244;1100000244;100000500;structure;Dorsal;60.9623;109.493;-4.22578;11_110000024460.9623;2;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000271;1100000271;100000520;structure;V-Ventral;160.372;86.8523;0.995362;11_1100000271160.372;4;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000298;1100000298;100000509;structure;Dorsal;75.7208;111.567;-0.151164;11_110000029875.7208;1;0;0;GFPneg;Single;Short;multi;
11;33,33333333;200;11_1100000341;1100000341;100000502;structure;Dorsal;66.492;110.883;-0.426318;11_110000034166.492;5;0;1;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000379;1100000379;100000499;structure;Dorsal;55.0015;105.19;-5.62191;11_110000037955.0015;4;0;1;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000396;1100000396;100000511;structure;Medial;111.182;107.523;2.70432;11_1100000396111.182;3;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000399;1100000399;100000515;structure;Ventral;126.356;107.461;2.98626;11_1100000399126.356;3;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000403;1100000403;100000516;structure;Ventral;131.21;105.461;2.61109;11_1100000403131.21;7;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000458;1100000458;100000501;structure;Dorsal;58.978;105.87;-1.37582;11_110000045858.978;4;0;0;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000463;1100000463;100000503;structure;Dorsal;69.9734;108.476;1.11872;11_110000046369.9734;3;0;1;GFPneg;multi;Short;multi;
11;33,33333333;200;11_1100000470;1100000470;100000504;structure;Dorsal;72.1843;109.283;0.722848;11_110000047072.1843;1;0;0;GFPneg;Single;Short;multi;
11;33,33333333;200;11_1100000471;1100000471;100000506;structure;Medial;82.7153;112.802;-0.640478;11_110000047182.7153;1;0;1;GFPneg;Single;Short;single;
11;33,33333333;200;11_1100000489;1100000489;100000526;structure;Ventral;146.65;95.9907;0.687307;11_1100000489146.65;1;0;0;GFPneg;Single;Short;multi;
11;33,3;200;11_A;A;278;Ref;Ref;47.0779;70.1734;-7.26953;11_A47.0779;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_B;B;54;Ref;Ref;47.7273;89.1085;-2.01294;11_B47.7273;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_C;C;83;Ref;Ref;63.3117;100.74;2.15076;11_C63.3117;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_D;D;114;Ref;Ref;81.924;105.287;3.97882;11_D81.924;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_E;E;145;Ref;Ref;102.495;106.924;5.38781;11_E102.495;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_F;F;302;Ref;Ref;121.689;103.217;5.38781;11_F121.689;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,33333333;200;11_F01;F01;ID#047;structure;Medial;104.988;124.816;-1.11168;11_F01104.988;5;0;2;GFPneg;multi;#NA;multi;
11;33,3;200;11_G;G;183;Ref;Ref;138.42;93.8307;6.14606;11_G138.42;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_H;H;267;Ref;Ref;155.52;82.3736;0.057312;11_H155.52;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
11;33,3;200;11_I;I;245;Ref;Ref;163.312;68.3714;-6.9614;11_I163.312;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,66666667;220;12_100000540;100000540;100000540;structure;Dorsal;64.9676;103.467;2.28067;12_10000054064.9676;1;0;0;GFPneg;Single;Short;single;
12;33,66666667;220;12_100000555;100000555;100000555;structure;Ventral;132.492;102.666;3.75665;12_100000555132.492;1;0;0;GFPneg;Single;Short;single;
12;33,66666667;220;12_100000562;100000562;100000562;structure;Ventral;135.262;99.9459;3.85341;12_100000562135.262;3;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_100000563;100000563;100000563;structure;Ventral;136.383;100.458;0.488329;12_100000563136.383;1;0;0;GFPneg;Single;Short;single;
12;33,66666667;220;12_100000564;100000564;100000564;structure;Ventral;128.397;102.831;5.88668;12_100000564128.397;1;0;0;GFPneg;Single;Short;single;
12;33,66666667;220;12_1100000000;1100000000;100000530;structure;D-Dorsal;42.487;101.304;-12.9318;12_110000000042.487;3;1;0;GFPpos;multi;LP-innervation;multi;
12;33,66666667;220;12_1100000002;1100000002;100000531;structure;D-Dorsal;45.4654;108.652;-12.4054;12_110000000245.4654;5;1;2;GFPpos;multi;LP-Contact;multi;
12;33,66666667;220;12_1100000015;1100000015;100000534;structure;Dorsal;81.0146;114.493;0.58591;12_110000001581.0146;3;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000022;1100000022;100000533;structure;Medial;88.7698;120.033;0.514099;12_110000002288.7698;4;0;2;GFPneg;multi;LP-Contact;multi;
12;33,66666667;220;12_1100000026;1100000026;ID#011;structure;Medial;95.9454;126.809;-3.66796;12_110000002695.9454;2;1;1;GFPpos;multi;#NA;multi;
12;33,66666667;220;12_1100000034;1100000034;100000548;structure;Medial;119.653;121.482;-2.74318;12_1100000034119.653;3;0;0;GFPneg;multi;LP-Contact;multi;
12;33,66666667;220;12_1100000043;1100000043;100000557;structure;Ventral;141.015;96.8064;5.00287;12_1100000043141.015;2;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000043;1100000043;100000556;structure;Ventral;143.02;108.518;-3.08544;12_1100000043143.02;7;1;0;GFPpos;multi;LP-innervation;multi;
12;33,66666667;220;12_1100000049;1100000049;100000558;structure;V-Ventral;155.462;105.824;-5.83264;12_1100000049155.462;11;2;5;GFPpos;multi;LP-innervation;multi;
12;33,66666667;220;12_1100000056;1100000056;100000559;structure;V-Ventral;160.676;93.2568;-4.14908;12_1100000056160.676;3;0;1;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000059;1100000059;100000561;structure;V-Ventral;167.58;87.3077;-7.62709;12_1100000059167.58;7;1;0;GFPpos;multi;LP-innervation;multi;
12;33,66666667;220;12_1100000065;1100000065;100000544;structure;Dorsal;52.4291;104.587;-2.97366;12_110000006552.4291;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000159;1100000159;100000551;structure;Ventral;125.425;121.425;-3.44046;12_1100000159125.425;3;0;1;GFPneg;multi;LP-Contact;multi;
12;33,66666667;220;12_1100000209;1100000209;100000550;structure;Ventral;126.119;113.639;0.876467;12_1100000209126.119;2;0;2;GFPneg;multi;LP-Contact;multi;
12;33,66666667;220;12_1100000244;1100000244;100000541;structure;Dorsal;61.8446;107.644;-2.67088;12_110000024461.8446;2;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000271;1100000271;100000560;structure;V-Ventral;159.287;85.8148;2.62216;12_1100000271159.287;3;0;1;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000298;1100000298;100000536;structure;Dorsal;75.8891;110.983;2.21062;12_110000029875.8891;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000341;1100000341;100000539;structure;Dorsal;67.4273;108.437;1.4278;12_110000034167.4273;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000379;1100000379;100000543;structure;Dorsal;56.9042;102.806;-3.36063;12_110000037956.9042;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000399;1100000399;100000553;structure;Ventral;126.728;105.091;4.42709;12_1100000399126.728;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000403;1100000403;100000554;structure;Ventral;131.862;104.442;2.94707;12_1100000403131.862;3;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000458;1100000458;100000542;structure;Dorsal;58.9977;104.517;-0.387684;12_110000045858.9977;2;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000463;1100000463;100000538;structure;Dorsal;69.7528;107.882;1.2095;12_110000046369.7528;2;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000470;1100000470;100000537;structure;Dorsal;72.1293;108.399;1.91872;12_110000047072.1293;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000535;1100000535;100000535;structure;Dorsal;78.7182;112.941;1.65452;12_110000053578.7182;2;0;0;GFPneg;multi;Short;multi;
12;33,66666667;220;12_1100000545;1100000545;100000545;structure;Dorsal;50.7263;100.078;-1.58008;12_110000054550.7263;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000546;1100000546;100000546;structure;Dorsal;55.4783;101.811;-0.513317;12_110000054655.4783;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000549;1100000549;100000549;structure;Medial;115.383;109.493;1.51662;12_1100000549115.383;1;0;0;GFPneg;Single;Short;multi;
12;33,66666667;220;12_1100000552;1100000552;100000552;structure;Ventral;125.811;106.526;2.45681;12_1100000552125.811;1;0;0;GFPneg;Single;Short;multi;
12;33,7;220;12_A;A;279;Ref;Ref;47.2944;69.9028;-8.26819;12_A47.2944;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_B;B;55;Ref;Ref;48.3766;89.3207;-0.36676;12_B48.3766;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_C;C;84;Ref;Ref;64.1775;99.7373;2.63776;12_C64.1775;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_D;D;115;Ref;Ref;83.4587;105.504;4.4035;12_D83.4587;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_E;E;146;Ref;Ref;102.742;107.4;5.38781;12_E102.742;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_F;F;303;Ref;Ref;121.986;103.012;5.38781;12_F121.986;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,66666667;220;12_F01;F01;ID#048;structure;Medial;105.923;125.002;-0.790838;12_F01105.923;6;1;2;GFPpos;multi;#NA;multi;
12;33,7;220;12_G;G;184;Ref;Ref;137.771;93.0849;6.68274;12_G137.771;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_H;H;216;Ref;Ref;154.87;81.3877;0.739532;12_H154.87;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
12;33,7;220;12_I;I;246;Ref;Ref;163.745;67.452;-6.9617;12_I163.745;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_1100000000;1100000000;100000568;structure;D-Dorsal;42.423;100.261;-13.1071;13_110000000042.423;4;1;0;GFPpos;multi;LP-innervation;multi;
13;34;240;13_1100000002;1100000002;100000569;structure;D-Dorsal;45.5741;106.419;-11.9666;13_110000000245.5741;3;1;2;GFPpos;multi;LP-innervation;multi;
13;34;240;13_1100000015;1100000015;100000577;structure;Dorsal;81.2198;116.111;-0.923004;13_110000001581.2198;3;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000022;1100000022;100000578;structure;Medial;88.7988;116.935;1.10667;13_110000002288.7988;5;0;2;GFPneg;multi;LP-Contact;multi;
13;34;240;13_1100000026;1100000026;ID#012;structure;Medial;96.0458;125.214;-3.31283;13_110000002696.0458;2;1;2;GFPpos;multi;#NA;multi;
13;34;240;13_1100000034;1100000034;100000585;structure;Medial;119.215;117.946;-1.49855;13_1100000034119.215;1;0;0;GFPneg;Single;LP-Contact;multi;
13;34;240;13_1100000043;1100000043;100000596;structure;Ventral;141.508;95.9233;4.48207;13_1100000043141.508;2;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000043;1100000043;100000591;structure;Ventral;148.633;108.969;-3.77578;13_1100000043148.633;2;1;0;GFPpos;multi;LP-innervation;multi;
13;34;240;13_1100000049;1100000049;100000592;structure;Ventral;155.129;93.2091;0.054638;13_1100000049155.129;9;1;3;GFPpos;multi;LP-innervation;multi;
13;34;240;13_1100000056;1100000056;100000597;structure;V-Ventral;162.087;94.434;-6.58196;13_1100000056162.087;5;0;2;GFPneg;multi;LP-Contact;multi;
13;34;240;13_1100000059;1100000059;100000594;structure;V-Ventral;168.63;88.3212;-9.53583;13_1100000059168.63;3;1;0;GFPpos;multi;LP-innervation;multi;
13;34;240;13_1100000065;1100000065;100000583;structure;Dorsal;54.0768;100.211;-0.251358;13_110000006554.0768;1;0;0;GFPneg;Single;Short;multi;
13;34;240;13_1100000159;1100000159;100000586;structure;Ventral;126.057;122.027;-4.19392;13_1100000159126.057;2;1;1;GFPpos;multi;LP-Contact;multi;
13;34;240;13_1100000209;1100000209;100000587;structure;Ventral;128.602;117.569;-1.70573;13_1100000209128.602;3;0;2;GFPneg;multi;LP-Contact;multi;
13;34;240;13_1100000244;1100000244;100000571;structure;Dorsal;62.7133;104.322;-0.785468;13_110000024462.7133;3;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000271;1100000271;100000593;structure;V-Ventral;160.166;84.5186;2.44657;13_1100000271160.166;3;0;2;GFPneg;multi;Short;multi;
13;34;240;13_1100000298;1100000298;100000575;structure;Dorsal;76.8806;108.668;1.18912;13_110000029876.8806;1;0;0;GFPneg;Single;Short;multi;
13;34;240;13_1100000341;1100000341;100000572;structure;Dorsal;68.097;106.855;1.83812;13_110000034168.097;3;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000399;1100000399;100000588;structure;Ventral;127.654;105.748;3.45135;13_1100000399127.654;3;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000403;1100000403;100000589;structure;Ventral;131.92;102.686;2.8023;13_1100000403131.92;3;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000458;1100000458;100000581;structure;Dorsal;59.0291;100.541;1.08445;13_110000045859.0291;2;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000470;1100000470;100000573;structure;Dorsal;72.5165;108.876;0.39253;13_110000047072.5165;3;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000535;1100000535;100000576;structure;Dorsal;79.8579;111.306;2.05658;13_110000053579.8579;2;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000545;1100000545;100000574;structure;Dorsal;52.7468;97.3565;0.303551;13_110000054552.7468;2;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000546;1100000546;100000584;structure;Dorsal;56.4731;100.783;-0.738343;13_110000054656.4731;2;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000549;1100000549;100000599;structure;Medial;115.249;108.209;3.18103;13_1100000549115.249;1;0;0;GFPneg;Single;Short;multi;
13;34;240;13_1100000552;1100000552;100000598;structure;Ventral;125.003;104.906;6.39359;13_1100000552125.003;1;0;0;GFPneg;Single;Short;multi;
13;34;240;13_1100000570;1100000570;100000570;structure;Dorsal;60.424;103.189;-0.969634;13_110000057060.424;1;0;0;GFPneg;Single;Short;single;
13;34;240;13_1100000590;1100000590;100000590;structure;Ventral;133.103;99.593;3.11503;13_1100000590133.103;2;0;0;GFPneg;multi;Short;multi;
13;34;240;13_1100000595;1100000595;100000595;structure;V-Ventral;163;83.4588;-1.87611;13_1100000595163;1;0;0;GFPneg;Single;Short;multi;
13;34;240;13_A;A;280;Ref;Ref;47.2944;68.6185;-7.80969;13_A47.2944;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_B;B;56;Ref;Ref;48.5931;87.8359;-0.236572;13_B48.5931;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_C;C;85;Ref;Ref;64.394;98.3629;3.52985;13_C64.394;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_D;D;116;Ref;Ref;83.6812;103.772;5.21875;13_D83.6812;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_E;E;147;Ref;Ref;102.496;106.388;5.38781;13_E102.496;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_F;F;304;Ref;Ref;122.251;101.862;5.38781;13_F122.251;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_F01;F01;ID#049;structure;Medial;106.537;125.075;-1.00444;13_F01106.537;4;1;2;GFPpos;multi;#NA;multi;
13;34;240;13_G;G;185;Ref;Ref;138.203;92.2801;6.89502;13_G138.203;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_H;H;217;Ref;Ref;156.818;79.6267;1.43689;13_H156.818;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
13;34;240;13_I;I;247;Ref;Ref;163.312;65.7056;-7.20837;13_I163.312;#NA;#NA;#NA;Ref;Ref;#NA;Ref;
14;34,33333333;260;14_100000629;100000629;100000629;structure;Ventral;135.636;97.8146;2.02354;14_100000629135.636;2;0;0;GFPneg;multi;Short;multi;
14;34,33333333;260;14_100000635;100000635;100000635;structure;Medial;112.282;106.013;4.38831;14_100000635112.282;1;0;0;GFPneg;Single;Short;single;
14;34,33333333;260;14_100000638;100000638;100000638;structure;Ventral;154.276;87.8006;3.71106;14_100000638154.276;1;0;0;GFPneg;Single;#NA;single;
